transaction_id,customer_id,billing_date,store_id,region,item_id,item_name,category,quantity,unit_price,discount,total_amount
T0942,C062,2024-02-05,S002,South,I029,Laptop,,0,6672,500,-500
T0363,C120,2024-02-05,S002,East,I059,Laptop,,1,26653,500,26153
T0875,C104,2024-02-05,S004,West,I072,Chair,electronics,-2,29833,0,-59666
T0456,C003,2024/01/02,S002,North,I090,TV,Furniture,1,46598,,46598
T0724,C092,01-03-2024,S001,East,I027,Laptop,electronics,4,12689,,50756
T0727,C168,2024-02-05,S004,South,I025,Laptop,,2,49890,1000,98780
T0225,C172,2024/01/02,S002,North,I017,Laptop,electronics,3,37034,,111102
T0981,C177,2024/01/02,S002,East,I035,Phone,Furniture,0,10214,1000,-1000
T0130,C027,2024-01-01,S003,West,I007,Chair,electronics,-2,745,1000,-2490
T0587,C169,01-03-2024,S003,West,I017,Laptop,electronics,0,5984,500,-500
T0475,C079,01-03-2024,S004,West,I083,Phone,Electronics,0,23152,0,0
T0797,C075,2024-01-01,S003,East,I057,TV,Furniture,3,12561,0,37683
T0985,C115,01-03-2024,S001,West,I031,TV,,2,26674,,53348
T0276,C068,2024-01-01,S002,East,I092,Phone,Furniture,1,16573,1000,15573
T0155,C097,2024/01/02,S002,South,I048,TV,,0,47571,500,-500
T0759,C000,2024/01/02,S002,South,I047,Table,,4,48004,1000,191016
T0217,C166,2024-02-05,S004,East,I081,TV,Electronics,4,44338,500,176852
T0189,C095,2024-01-01,S004,East,I070,Table,Furniture,0,15521,1000,-1000
T0416,C016,2024/01/02,S003,North,I064,Phone,Electronics,0,33418,,0
T0980,C111,2024/01/02,S002,West,I091,Table,electronics,-2,5324,,-10648
T0674,C090,2024-01-01,S002,South,I032,TV,Furniture,0,46418,1000,-1000
T0691,C087,2024/01/02,S002,South,I049,Laptop,electronics,4,38449,0,153796
T0545,C162,01-03-2024,S002,North,I003,Table,Furniture,0,9535,500,-500
T0040,C173,2024/01/02,S002,East,I083,TV,,2,3579,0,7158
T0306,C169,2024-01-01,S001,East,I035,Laptop,electronics,4,9237,0,36948
T0942,C166,01-03-2024,S002,North,I094,Phone,Furniture,0,26628,1000,-1000
T0337,C089,01-03-2024,S001,West,I027,Phone,Furniture,3,38959,500,116377
T0313,C048,2024/01/02,S002,East,I002,Chair,electronics,3,35501,500,106003
T0074,C189,2024-02-05,S004,East,I005,Phone,Electronics,4,39658,,158632
T0952,C037,01-03-2024,S004,West,I044,Chair,Furniture,0,3601,1000,-1000
T0278,C150,2024-01-01,S001,West,I022,Phone,Electronics,3,989,1000,1967
T0175,C149,2024-02-05,S002,North,I006,Phone,Electronics,2,8865,1000,16730
T0895,C131,2024-02-05,S004,North,I060,Phone,Electronics,-2,14297,,-28594
T0661,C176,01-03-2024,S004,North,I099,Chair,Electronics,3,37028,,111084
T0272,C058,2024/01/02,S002,East,I064,Chair,Electronics,4,43024,500,171596
T0836,C067,2024-02-05,S002,North,I005,Table,,3,36919,,110757
T0619,C198,2024/01/02,S004,East,I023,TV,Electronics,1,49095,1000,48095
T0650,C129,01-03-2024,S002,South,I036,TV,,2,6297,1000,11594
T0861,C048,2024-01-01,S003,West,I044,TV,Furniture,3,13632,0,40896
T0782,C125,2024-02-05,S002,West,I050,Phone,,-2,2383,,-4766
T0858,C158,2024-01-01,S004,South,I099,TV,,1,37852,1000,36852
T0930,C110,2024/01/02,S004,North,I087,Chair,Electronics,4,17095,1000,67380
T0288,C167,2024/01/02,S001,East,I044,Table,Furniture,4,31823,500,126792
T0723,C047,2024-01-01,S003,East,I062,Laptop,Furniture,0,46282,,0
T0892,C050,01-03-2024,S004,East,I028,Table,Furniture,2,39705,1000,78410
T0271,C042,01-03-2024,S003,West,I095,TV,electronics,3,23590,500,70270
T0929,C097,2024-02-05,S002,North,I024,TV,,0,46600,0,0
T0065,C182,2024-02-05,S004,East,I009,Chair,Electronics,2,40143,0,80286
T0482,C176,01-03-2024,S001,East,I034,Table,electronics,4,8815,500,34760
T0935,C123,01-03-2024,S004,East,I054,Chair,Electronics,1,36445,,36445
T0247,C079,2024-01-01,S001,South,I024,Chair,electronics,3,14839,1000,43517
T0155,C184,2024/01/02,S003,East,I090,Laptop,Furniture,4,22970,,91880
T0046,C110,2024/01/02,S001,South,I044,Chair,electronics,-2,32441,500,-65382
T0934,C142,2024-02-05,S002,East,I095,Chair,Furniture,2,29571,1000,58142
T0453,C026,01-03-2024,S002,East,I011,Laptop,electronics,4,11690,1000,45760
T0200,C195,2024-01-01,S002,East,I003,Phone,Electronics,4,18745,1000,73980
T0659,C191,2024-02-05,S004,South,I089,Phone,Electronics,-2,1123,,-2246
T0123,C157,2024-01-01,S002,East,I066,Laptop,electronics,0,26255,,0
T0000,C163,01-03-2024,S002,North,I016,Chair,,4,24997,500,99488
T0967,C194,01-03-2024,S004,East,I072,TV,,0,15537,0,0
T0758,C112,01-03-2024,S003,South,I092,Table,electronics,1,11418,500,10918
T0854,C085,2024/01/02,S002,South,I064,TV,,1,43891,1000,42891
T0639,C113,01-03-2024,S002,North,I081,TV,Electronics,-1,31675,500,-32175
T0190,C123,2024-02-05,S004,West,I052,Chair,,-1,48298,0,-48298
T0578,C048,2024/01/02,S003,North,I083,Table,electronics,1,40103,500,39603
T0515,C075,2024-01-01,S003,North,I056,Table,,3,10719,0,32157
T0441,C054,2024-02-05,S003,South,I097,Phone,electronics,0,20241,0,0
T0920,C055,2024-02-05,S004,East,I027,Laptop,Electronics,-2,40936,1000,-82872
T0814,C195,2024-01-01,S001,East,I098,Chair,Furniture,4,1384,0,5536
T0805,C094,2024/01/02,S001,West,I015,Table,Electronics,4,28194,,112776
T0142,C043,2024-02-05,S002,West,I020,Chair,Electronics,1,14566,500,14066
T0190,C158,2024-02-05,S002,West,I076,Phone,electronics,3,38221,500,114163
T0532,C185,2024-02-05,S002,West,I098,TV,Electronics,-2,1003,,-2006
T0226,C086,2024/01/02,S001,North,I041,Table,Electronics,-1,42237,,-42237
T0312,C180,2024/01/02,S004,North,I053,Phone,,-2,41389,1000,-83778
T0628,C083,2024/01/02,S002,East,I031,Chair,electronics,1,42949,500,42449
T0948,C150,2024-02-05,S004,North,I037,Phone,,0,16465,,0
T0301,C155,01-03-2024,S002,East,I069,Phone,electronics,1,22494,1000,21494
T0653,C015,2024-01-01,S004,East,I037,Phone,,4,16071,500,63784
T0995,C164,01-03-2024,S004,East,I053,Phone,,4,42927,500,171208
T0459,C148,2024/01/02,S001,East,I059,Phone,Furniture,2,43575,,87150
T0400,C144,2024-02-05,S004,South,I076,Phone,Electronics,3,31459,0,94377
T0550,C036,2024-02-05,S003,East,I076,Laptop,,3,33280,0,99840
T0392,C076,01-03-2024,S001,North,I046,Chair,Furniture,3,6739,,20217
T0866,C146,01-03-2024,S002,North,I011,TV,,2,30312,0,60624
T0763,C157,2024-01-01,S001,North,I052,Chair,,2,36701,500,72902
T0844,C044,2024-02-05,S003,North,I032,Table,Furniture,0,19070,1000,-1000
T0206,C145,01-03-2024,S003,South,I027,Table,Furniture,3,31456,1000,93368
T0209,C061,2024-01-01,S004,West,I002,Chair,Furniture,1,22055,,22055
T0114,C163,2024/01/02,S003,West,I081,Phone,Electronics,2,26240,1000,51480
T0736,C099,01-03-2024,S003,East,I025,Laptop,Electronics,1,45670,,45670
T0645,C051,2024/01/02,S003,East,I053,TV,,-1,39425,0,-39425
T0250,C018,2024-01-01,S003,North,I039,Phone,Electronics,3,10567,500,31201
T0218,C108,2024/01/02,S002,North,I065,Chair,Furniture,2,12132,0,24264
T0406,C043,2024-02-05,S002,West,I067,Chair,electronics,2,15226,,30452
T0442,C006,2024-02-05,S001,West,I091,Laptop,Electronics,0,2982,500,-500
T0602,C171,2024/01/02,S004,North,I091,Laptop,Furniture,1,44803,500,44303
T0353,C116,2024-02-05,S002,East,I088,Chair,Furniture,0,35387,500,-500
T0887,C067,2024-01-01,S003,South,I089,Phone,Furniture,0,12905,0,0
T0557,C033,2024-02-05,S004,South,I046,Phone,Furniture,1,4500,500,4000
T0549,C193,2024/01/02,S002,West,I001,Phone,,-1,41714,0,-41714
T0141,C068,2024/01/02,S001,West,I041,TV,Furniture,1,26653,0,26653
T0611,C054,2024/01/02,S003,West,I033,TV,Furniture,-1,16664,500,-17164
T0500,C009,01-03-2024,S004,South,I093,Phone,,0,20609,,0
T0839,C041,2024/01/02,S002,South,I020,Chair,Electronics,-1,35887,500,-36387
T0701,C040,2024-01-01,S004,North,I043,Laptop,electronics,3,864,500,2092
T0546,C196,2024-02-05,S002,East,I086,Table,,-1,20619,0,-20619
T0658,C121,2024-02-05,S001,West,I096,Laptop,,-1,10658,500,-11158
T0541,C137,01-03-2024,S003,North,I001,Laptop,Electronics,2,16275,,32550
T0845,C009,01-03-2024,S001,South,I090,Table,Electronics,2,27047,500,53594
T0506,C101,2024-01-01,S003,North,I058,Phone,Furniture,4,14314,,57256
T0595,C187,2024/01/02,S003,South,I085,Laptop,Electronics,0,21522,1000,-1000
T0880,C127,01-03-2024,S004,East,I097,Table,electronics,1,6899,1000,5899
T0280,C178,2024-02-05,S002,South,I015,Chair,,-1,32121,1000,-33121
T0423,C148,01-03-2024,S001,North,I019,Chair,electronics,3,14609,500,43327
T0855,C135,01-03-2024,S001,East,I025,Chair,Furniture,2,10074,0,20148
T0269,C192,2024/01/02,S001,South,I015,Phone,electronics,1,29456,,29456
T0153,C091,01-03-2024,S004,West,I069,Laptop,Furniture,3,18940,1000,55820
T0613,C112,2024-01-01,S004,South,I022,Laptop,electronics,-1,38549,,-38549
T0726,C077,2024-02-05,S004,East,I041,TV,,1,7097,0,7097
T0661,C084,2024/01/02,S003,North,I036,Chair,electronics,4,9474,,37896
T0943,C029,2024-02-05,S001,East,I071,Phone,Electronics,3,37000,,111000
T0082,C048,2024-01-01,S003,North,I005,Table,electronics,-2,2553,1000,-6106
T0621,C008,2024-01-01,S001,South,I036,Phone,,3,638,,1914
T0946,C144,01-03-2024,S001,South,I021,Laptop,Furniture,3,10715,1000,31145
T0898,C068,01-03-2024,S002,East,I005,Chair,electronics,-1,30693,0,-30693
T0425,C057,01-03-2024,S001,West,I031,TV,electronics,1,2403,1000,1403
T0274,C184,2024-02-05,S004,South,I016,Phone,Electronics,-1,49500,,-49500
T0712,C061,2024-01-01,S004,West,I037,TV,Furniture,-1,18656,0,-18656
T0283,C051,2024/01/02,S004,West,I016,Laptop,Furniture,-2,34203,500,-68906
T0979,C188,01-03-2024,S002,East,I036,Table,Furniture,4,35127,500,140008
T0172,C039,2024-02-05,S002,South,I022,Phone,,3,6715,0,20145
T0326,C165,01-03-2024,S003,West,I048,Laptop,,1,31568,0,31568
T0717,C170,2024-01-01,S001,South,I060,Chair,Electronics,4,8791,,35164
T0062,C062,2024/01/02,S001,North,I048,Phone,electronics,0,33678,500,-500
T0072,C146,2024-01-01,S004,West,I060,TV,,2,23832,0,47664
T0762,C049,2024-02-05,S004,East,I076,Phone,Furniture,4,24040,500,95660
T0635,C160,01-03-2024,S004,East,I031,Laptop,electronics,-1,36581,500,-37081
T0374,C140,2024-01-01,S004,West,I085,Laptop,electronics,-1,3804,,-3804
T0632,C077,2024-02-05,S004,South,I062,TV,electronics,-1,34078,0,-34078
T0507,C096,01-03-2024,S004,North,I006,Laptop,Electronics,-1,14311,1000,-15311
T0786,C189,2024/01/02,S001,North,I021,Phone,,2,48966,0,97932
T0942,C042,2024-01-01,S002,East,I084,TV,,0,36613,500,-500
T0397,C176,01-03-2024,S004,East,I005,Laptop,electronics,-2,10278,1000,-21556
T0119,C035,01-03-2024,S001,South,I060,Laptop,Electronics,0,24275,1000,-1000
T0933,C121,01-03-2024,S004,East,I013,Phone,Electronics,2,17975,500,35450
T0436,C107,01-03-2024,S003,South,I015,Laptop,,1,15916,1000,14916
T0828,C009,2024-01-01,S003,West,I002,Phone,,-2,32541,1000,-66082
T0675,C094,01-03-2024,S001,North,I008,Chair,Electronics,-2,28946,0,-57892
T0935,C005,2024-02-05,S002,West,I046,Phone,Furniture,1,15720,500,15220
T0464,C056,2024-01-01,S003,East,I084,Table,Electronics,3,22944,,68832
T0285,C128,01-03-2024,S003,North,I093,Laptop,Furniture,-1,31689,1000,-32689
T0264,C070,2024-01-01,S002,North,I093,Chair,,2,46086,500,91672
T0319,C185,2024-02-05,S003,West,I041,TV,Electronics,1,6210,0,6210
T0672,C020,2024-02-05,S004,South,I041,Table,Electronics,0,29040,0,0
T0375,C091,2024-01-01,S002,North,I095,TV,Electronics,0,34685,0,0
T0819,C126,01-03-2024,S003,South,I022,Table,Electronics,3,6713,1000,19139
T0088,C079,01-03-2024,S002,West,I002,Chair,electronics,1,37187,,37187
T0653,C055,2024-02-05,S004,West,I000,Chair,electronics,2,7331,0,14662
T0202,C115,01-03-2024,S003,South,I066,Chair,,3,11314,,33942
T0820,C147,2024-02-05,S001,West,I070,Table,,3,2977,500,8431
T0738,C181,01-03-2024,S003,North,I002,Phone,Electronics,3,32307,0,96921
T0954,C024,2024-02-05,S003,West,I099,TV,electronics,-2,36955,1000,-74910
T0333,C155,2024/01/02,S004,West,I048,Phone,,-2,1247,0,-2494
T0221,C004,01-03-2024,S001,North,I066,Phone,Furniture,-1,48809,1000,-49809
T0040,C119,01-03-2024,S001,South,I054,Laptop,electronics,2,49489,500,98478
T0707,C020,01-03-2024,S001,West,I003,TV,electronics,0,7709,,0
T0067,C017,2024-01-01,S004,South,I030,Table,electronics,0,9837,,0
T0987,C174,01-03-2024,S004,North,I065,Laptop,Electronics,-1,36851,,-36851
T0775,C197,2024-01-01,S004,South,I077,Laptop,Furniture,0,45423,0,0
T0513,C056,2024-01-01,S004,South,I063,Chair,Electronics,3,41002,0,123006
T0872,C092,2024-02-05,S004,East,I030,Table,,-1,5706,500,-6206
T0636,C018,2024-01-01,S001,East,I062,Phone,Furniture,-1,44786,,-44786
T0621,C127,2024-01-01,S002,West,I065,Phone,Electronics,1,48681,500,48181
T0597,C096,2024/01/02,S004,East,I030,Phone,electronics,-2,44961,1000,-90922
T0936,C192,01-03-2024,S002,East,I046,Chair,Furniture,2,49974,0,99948
T0631,C130,2024-01-01,S003,East,I021,Phone,electronics,2,1195,,2390
T0126,C169,01-03-2024,S003,South,I073,TV,,-2,20311,0,-40622
T0254,C020,2024-01-01,S004,South,I093,Phone,Furniture,3,20769,,62307
T0694,C039,2024-02-05,S003,East,I096,Phone,,2,17479,,34958
T0015,C066,2024/01/02,S002,North,I082,TV,,0,22165,0,0
T0476,C152,2024-01-01,S003,East,I045,Chair,,0,48944,0,0
T0061,C126,01-03-2024,S003,North,I088,Laptop,Furniture,2,37529,500,74558
T0880,C054,2024-02-05,S002,South,I057,Table,,4,16281,0,65124
T0431,C179,01-03-2024,S003,North,I060,Chair,Electronics,4,19267,0,77068
T0669,C171,2024-02-05,S004,South,I045,Phone,Electronics,1,10187,0,10187
T0267,C108,2024/01/02,S002,North,I000,Laptop,,2,5782,1000,10564
T0034,C097,2024-02-05,S002,South,I095,Table,electronics,-1,38829,1000,-39829
T0778,C183,01-03-2024,S001,South,I024,Table,,3,21252,1000,62756
T0575,C182,01-03-2024,S001,East,I060,Table,,-1,38072,500,-38572
T0493,C111,2024-01-01,S002,West,I080,TV,electronics,-2,7652,500,-15804
T0561,C197,2024-02-05,S002,West,I013,TV,Furniture,3,16568,,49704
T0468,C114,01-03-2024,S001,South,I044,Laptop,Furniture,3,24631,500,73393
T0766,C116,2024-01-01,S004,East,I076,Phone,,0,7184,0,0
T0660,C086,2024/01/02,S003,West,I038,Laptop,Electronics,3,43948,,131844
T0324,C080,01-03-2024,S003,West,I065,Phone,Electronics,1,45747,0,45747
T0303,C065,2024-01-01,S003,East,I031,Chair,Electronics,2,19263,,38526
T0275,C018,01-03-2024,S002,East,I095,Table,,-1,6155,500,-6655
T0868,C134,2024-02-05,S004,West,I057,Table,Electronics,0,2769,1000,-1000
T0962,C117,2024-01-01,S001,West,I055,TV,Electronics,4,12128,0,48512
T0683,C190,2024-02-05,S004,North,I005,Chair,Furniture,0,1108,,0
T0928,C041,2024/01/02,S004,North,I088,Chair,,1,15623,1000,14623
T0200,C041,2024-02-05,S003,South,I066,Phone,Furniture,1,45407,0,45407
T0444,C058,2024-01-01,S001,West,I081,Chair,electronics,1,2299,0,2299
T0904,C019,01-03-2024,S004,East,I049,TV,Furniture,1,42419,1000,41419
T0323,C072,2024-01-01,S001,East,I037,Phone,,4,36307,500,144728
T0034,C016,2024-02-05,S002,West,I002,Laptop,Electronics,-1,38750,1000,-39750
T0976,C026,2024-02-05,S003,South,I004,Phone,,1,19397,500,18897
T0481,C174,01-03-2024,S001,East,I023,Laptop,Furniture,0,4795,,0
T0727,C001,2024/01/02,S002,West,I053,Phone,,0,1106,500,-500
T0479,C062,2024-01-01,S002,West,I033,Table,,4,7214,,28856
T0064,C061,01-03-2024,S002,South,I038,Laptop,Furniture,3,44112,,132336
T0007,C099,01-03-2024,S004,West,I087,TV,Furniture,2,29895,,59790
T0300,C018,01-03-2024,S004,East,I099,Laptop,electronics,0,17627,,0
T0342,C016,2024-01-01,S003,North,I091,Laptop,electronics,0,40420,0,0
T0430,C068,2024-01-01,S003,South,I047,Phone,Furniture,4,14127,,56508
T0423,C166,2024-01-01,S002,West,I048,Table,,-1,27896,0,-27896
T0331,C116,2024/01/02,S003,South,I033,Phone,Furniture,3,34092,0,102276
T0437,C198,01-03-2024,S004,West,I079,Phone,Electronics,0,28554,,0
T0587,C080,2024-02-05,S003,North,I099,Table,electronics,-2,37363,500,-75226
T0173,C038,2024-02-05,S001,South,I006,Phone,Electronics,0,12541,500,-500
T0558,C035,01-03-2024,S004,West,I017,Table,,2,30289,1000,59578
T0526,C167,2024-02-05,S002,North,I069,TV,Electronics,2,281,0,562
T0872,C172,2024/01/02,S002,East,I091,Table,Furniture,3,12912,0,38736
T0658,C131,2024/01/02,S003,West,I033,Chair,Furniture,3,22816,500,67948
T0025,C152,2024-01-01,S004,North,I050,Table,Furniture,1,40318,0,40318
T0819,C196,2024-01-01,S002,North,I092,Table,Electronics,-1,35813,500,-36313
T0604,C157,2024-01-01,S002,South,I067,Chair,Electronics,2,26733,1000,52466
T0405,C195,2024-01-01,S004,West,I013,Table,Electronics,-2,11039,,-22078
T0231,C028,2024-01-01,S004,East,I068,Laptop,Furniture,-2,10172,,-20344
T0532,C195,2024-02-05,S002,West,I088,Phone,Furniture,1,44662,,44662
T0818,C050,2024-02-05,S003,North,I007,Phone,Furniture,-1,8946,1000,-9946
T0549,C151,2024-01-01,S003,East,I014,TV,Electronics,-1,3786,0,-3786
T0787,C013,2024/01/02,S003,North,I082,TV,Electronics,3,30098,1000,89294
T0504,C068,2024-02-05,S001,South,I058,Chair,,0,26875,0,0
T0668,C145,2024/01/02,S004,West,I010,Laptop,electronics,-2,19315,0,-38630
T0178,C169,2024/01/02,S002,North,I019,TV,Furniture,-2,28084,,-56168
T0131,C056,01-03-2024,S001,North,I054,Phone,Electronics,4,43295,500,172680
T0822,C011,01-03-2024,S003,West,I035,TV,electronics,-2,25397,500,-51294
T0454,C016,2024-01-01,S001,East,I081,TV,Electronics,-2,31719,,-63438
T0347,C029,2024/01/02,S002,North,I013,Table,Electronics,4,42260,0,169040
T0539,C087,2024-02-05,S002,West,I057,TV,Furniture,2,29652,1000,58304
T0771,C098,01-03-2024,S004,South,I037,Chair,electronics,-1,43522,,-43522
T0405,C022,01-03-2024,S003,South,I088,Phone,Electronics,0,24985,,0
T0075,C128,2024/01/02,S003,West,I079,Chair,electronics,2,17509,1000,34018
T0940,C078,01-03-2024,S001,North,I081,Chair,electronics,-1,4512,0,-4512
T0578,C031,01-03-2024,S003,West,I000,Laptop,Furniture,1,46175,,46175
T0853,C008,2024-02-05,S001,West,I064,Table,electronics,-2,20127,,-40254
T0491,C014,2024/01/02,S002,North,I000,Chair,,0,8659,0,0
T0193,C155,01-03-2024,S002,East,I084,Laptop,,-1,4750,1000,-5750
T0983,C151,2024/01/02,S002,East,I059,Phone,Furniture,1,10944,1000,9944
T0161,C187,01-03-2024,S002,South,I024,Phone,Furniture,-2,17733,500,-35966
T0346,C162,2024-02-05,S002,East,I090,Laptop,,1,35851,500,35351
T0950,C026,2024/01/02,S001,West,I009,Chair,Furniture,4,37443,1000,148772
T0360,C108,01-03-2024,S002,North,I049,Chair,electronics,1,30593,500,30093
T0768,C075,2024-02-05,S001,South,I011,Table,Electronics,2,23931,500,47362
T0583,C147,01-03-2024,S002,East,I091,Table,Furniture,1,36977,0,36977
T0086,C064,2024/01/02,S001,West,I031,Phone,,2,47231,,94462
T0933,C176,01-03-2024,S001,South,I032,Table,Electronics,3,45297,500,135391
T0261,C108,2024/01/02,S001,North,I071,Laptop,electronics,2,49841,500,99182
T0213,C128,2024/01/02,S003,East,I025,Phone,Electronics,4,1882,0,7528
T0664,C009,01-03-2024,S001,West,I041,Chair,,4,21052,1000,83208
T0721,C046,2024-02-05,S001,North,I049,Phone,Electronics,1,30319,500,29819
T0912,C122,2024-01-01,S002,West,I060,TV,,-1,42267,,-42267
T0572,C058,2024-02-05,S001,West,I040,Phone,Furniture,1,4512,500,4012
T0779,C095,2024-02-05,S001,West,I056,Table,Furniture,1,30156,,30156
T0261,C189,01-03-2024,S004,North,I001,Laptop,,-1,29216,1000,-30216
T0729,C102,2024-02-05,S003,South,I098,Chair,Furniture,-2,47607,500,-95714
T0282,C123,2024-02-05,S004,West,I097,Chair,electronics,0,47955,,0
T0647,C085,2024-01-01,S002,South,I069,Table,Electronics,3,30733,,92199
T0466,C145,2024-02-05,S003,South,I030,Table,,-2,14698,,-29396
T0379,C111,2024-01-01,S003,East,I022,Table,,1,10716,1000,9716
T0361,C173,01-03-2024,S004,East,I075,TV,,-2,37548,,-75096
T0448,C159,2024-01-01,S003,South,I053,Laptop,electronics,0,33338,0,0
T0440,C026,2024/01/02,S004,East,I027,TV,electronics,4,12201,1000,47804
T0092,C017,2024/01/02,S001,East,I078,Table,electronics,-2,37695,,-75390
T0620,C166,2024-01-01,S004,South,I018,Laptop,,0,37935,1000,-1000
T0752,C176,2024/01/02,S003,North,I075,Table,electronics,-2,10386,1000,-21772
T0866,C081,01-03-2024,S003,East,I047,Laptop,Furniture,2,35862,0,71724
T0423,C171,2024/01/02,S002,East,I001,Chair,Electronics,1,11170,,11170
T0141,C071,2024-01-01,S002,North,I010,TV,Furniture,0,28191,1000,-1000
T0290,C053,01-03-2024,S002,North,I043,Table,Furniture,3,40802,1000,121406
T0431,C161,2024/01/02,S002,North,I058,Table,electronics,1,46839,,46839
T0748,C070,01-03-2024,S003,South,I058,Phone,,2,46807,0,93614
T0851,C163,2024-01-01,S002,North,I037,Chair,Furniture,4,21842,500,86868
T0823,C145,2024/01/02,S004,South,I024,Table,Electronics,-2,33150,,-66300
T0688,C037,01-03-2024,S001,West,I020,TV,electronics,1,40477,500,39977
T0652,C186,01-03-2024,S003,West,I041,Chair,Furniture,-2,14528,,-29056
T0700,C136,2024/01/02,S002,North,I035,Table,electronics,-2,44708,,-89416
T0997,C199,01-03-2024,S003,North,I008,TV,Electronics,1,2833,1000,1833
T0048,C178,01-03-2024,S002,West,I011,Phone,electronics,0,4167,,0
T0301,C034,2024-01-01,S003,South,I009,Phone,,0,18841,0,0
T0880,C081,2024-01-01,S002,South,I058,TV,Furniture,1,11227,0,11227
T0189,C132,2024-01-01,S001,North,I004,Chair,Furniture,0,12110,,0
T0135,C141,2024-01-01,S002,North,I032,TV,,-1,36106,1000,-37106
T0554,C157,2024-01-01,S004,North,I068,TV,Electronics,-2,10064,1000,-21128
T0403,C003,2024-01-01,S003,West,I079,Phone,Electronics,1,28753,500,28253
T0891,C166,2024/01/02,S003,East,I062,Phone,electronics,3,24473,,73419
T0864,C191,2024-01-01,S004,North,I028,Phone,Furniture,2,7310,500,14120
T0601,C152,01-03-2024,S004,South,I017,Table,Electronics,4,887,1000,2548
T0806,C155,2024/01/02,S001,East,I092,Table,,1,48567,0,48567
T0340,C193,01-03-2024,S003,South,I005,Laptop,,1,24718,1000,23718
T0756,C149,2024-01-01,S001,East,I052,Table,,-2,15160,0,-30320
T0944,C158,2024-01-01,S003,West,I081,Chair,Electronics,2,45356,500,90212
T0703,C022,01-03-2024,S003,East,I031,Chair,,-2,27618,1000,-56236
T0317,C047,01-03-2024,S001,South,I041,Phone,Furniture,3,47870,0,143610
